projectandfeature,methodname,totaltraces,truetraces,precision,recall
openbsd-s_ififo,Classic vector model,8,2,0.25,1.0
openbsd-iexten,Neural networks,8,3,0.375,1.0
openbsd-xml_unicode,Neural networks,45,3,0.06666666666666667,1.0
openbsd-vtime,Neural networks,15,2,0.13333333333333333,1.0
openbsd-vintr,Neural networks,6,2,0.3333333333333333,1.0
openbsd-diagnostic,Neural networks,9,5,0.0,0.0
openbsd-floatx80,Neural networks,3,3,1.0,1.0
openbsd-veol,Neural networks,4,2,0.5,1.0
openbsd-__gnuc__,Neural networks,17,6,0.17647058823529413,0.5
openbsd-vstop,Neural networks,4,2,0.5,1.0
openbsd-_win32,Neural networks,15,7,0.2,0.42857142857142855
openbsd-no_leaks,Neural networks,3,2,0.3333333333333333,0.5
openbsd-verase2,Neural networks,2,2,1.0,1.0
openbsd-byfour,Neural networks,1,2,1.0,0.5
openbsd-vdiscard,Neural networks,4,2,0.5,1.0
openbsd-vdswtch,Neural networks,2,2,1.0,1.0
openbsd-inet6,Neural networks,27,5,0.1111111111111111,0.6
openbsd-__sun__,Neural networks,4,2,0.25,0.5
openbsd-__djgpp__,Neural networks,1,2,0.0,0.0
openbsd-espipe,Neural networks,9,2,0.2222222222222222,1.0
openbsd-vpage,Neural networks,2,2,1.0,1.0
openbsd-openssl_no_md4,Neural networks,1,4,0.0,0.0
openbsd-use_termlib,Neural networks,1,2,1.0,0.5
openbsd-termios,Neural networks,46,7,0.021739130434782608,0.14285714285714285
openbsd-tostop,Neural networks,6,2,0.3333333333333333,1.0
openbsd-float128,Neural networks,3,3,1.0,1.0
openbsd-no_gzcompress,Neural networks,1,2,1.0,0.5
openbsd-_rthread_h_,Neural networks,35,2,0.05714285714285714,1.0
openbsd-imprecise_inexact,Neural networks,87,2,0.022988505747126436,1.0
openbsd-parenb,Neural networks,7,2,0.2857142857142857,1.0
openbsd-pcap_fddipad,Neural networks,14,2,0.14285714285714285,1.0
openbsd-altzone,Neural networks,2,2,1.0,1.0
openbsd-redebug,Neural networks,1,4,1.0,0.25
openbsd-openssl_small_footprint,Neural networks,1,7,0.0,0.0
openbsd-vlnext,Neural networks,5,2,0.4,1.0
openbsd-_scalb_int,Neural networks,38,2,0.05263157894736842,1.0
openbsd-ocrnl,Neural networks,4,2,0.5,1.0
openbsd-__emx__,Neural networks,4,7,0.75,0.42857142857142855
openbsd-buildfixed,Neural networks,3,3,0.6666666666666666,0.6666666666666666
openbsd-terminfo,Neural networks,34,2,0.058823529411764705,1.0
openbsd-rnd_prodquot,Neural networks,68,3,0.0,0.0
openbsd-oxtabs,Neural networks,4,2,0.5,1.0
openbsd-vax,Neural networks,34,4,0.08823529411764706,0.75
openbsd-__lp64__,Neural networks,7,7,0.2857142857142857,0.2857142857142857
openbsd-sys16bit,Neural networks,2,2,1.0,1.0
openbsd-zlib,Neural networks,24,2,0.08333333333333333,1.0
openbsd-narrowchar,Neural networks,2,2,0.0,0.0
openbsd-extproc,Neural networks,5,2,0.4,1.0
openbsd-no_leftright,Neural networks,2,2,1.0,1.0
openbsd-tab3,Neural networks,3,2,0.6666666666666666,1.0
openbsd-m_i86,Neural networks,4,2,0.5,1.0
openbsd-round_biased,Neural networks,2,3,0.0,0.0
openbsd-xtabs,Neural networks,7,2,0.2857142857142857,1.0
openbsd-des_unroll,Neural networks,5,15,0.0,0.0
openbsd-clock_tai,Neural networks,16,4,0.0,0.0
openbsd-flusho,Neural networks,4,2,0.5,1.0
openbsd-vdsusp,Neural networks,3,2,0.6666666666666666,1.0
openbsd-ewouldblock,Neural networks,11,2,0.18181818181818182,1.0
openbsd-rcrt0,Neural networks,12,2,0.16666666666666666,1.0
openbsd-_libcpp_msvcrt,Neural networks,35,2,0.05714285714285714,1.0
openbsd-statistics,Neural networks,10,6,0.2,0.3333333333333333
openbsd-__libc__,Neural networks,1,2,1.0,0.5
openbsd-clock_uptime,Neural networks,53,4,0.0,0.0
openbsd-gcc_noreturn,Neural networks,7,2,0.0,0.0
openbsd-keystream_only,Neural networks,2,2,0.0,0.0
openbsd-maxseg_64k,Neural networks,11,4,0.2727272727272727,0.75
openbsd-__clang__,Neural networks,13,4,0.3076923076923077,1.0
openbsd-__beos__,Neural networks,4,2,0.5,1.0
openbsd-vkill2,Neural networks,2,2,1.0,1.0
openbsd-eintr,Neural networks,66,3,0.045454545454545456,1.0
openbsd-echoctl,Neural networks,5,2,0.4,1.0
openbsd-vstart,Neural networks,5,2,0.4,1.0
openbsd-inaccurate_divide,Neural networks,33,2,0.0,0.0
openbsd-fastest,Neural networks,3,2,0.3333333333333333,0.5
openbsd-vkill,Neural networks,7,2,0.2857142857142857,1.0
openbsd-clock_virtual,Neural networks,31,4,0.0,0.0
openbsd-vquit,Neural networks,4,2,0.5,1.0
openbsd-libressl_internal,Neural networks,1,14,0.0,0.0
openbsd-bits64,Neural networks,5,2,0.4,1.0
openbsd-__cygwin__,Neural networks,2,2,1.0,1.0
openbsd-pkzip_bug_workaround,Neural networks,11,3,0.0,0.0
openbsd-xml_ns,Neural networks,19,3,0.15789473684210525,1.0
openbsd-honor_flt_rounds,Neural networks,2,4,0.0,0.0
openbsd-rlimit_vmem,Neural networks,11,2,0.18181818181818182,1.0
openbsd-openssl_no_chacha,Neural networks,1,3,0.0,0.0
openbsd-emacs,Neural networks,23,6,0.21739130434782608,0.8333333333333334
openbsd-rmd160_asm,Neural networks,7,2,0.14285714285714285,0.5
openbsd-bn_recursion,Neural networks,19,2,0.0,0.0
openbsd-o_cloexec,Neural networks,10,5,0.0,0.0
openbsd-sdebug,Neural networks,1,2,1.0,0.5
openbsd-futex,Neural networks,4,2,0.25,0.5
openbsd-use_pthreads,Neural networks,2,5,1.0,0.4
openbsd-have_sigvec,Neural networks,2,2,0.0,0.0
openbsd-hash_statistics,Neural networks,5,4,0.0,0.0
openbsd-tiocgwinsz,Neural networks,8,2,0.25,1.0
openbsd-zlib_winapi,Neural networks,24,2,0.08333333333333333,1.0
openbsd-_lp64,Neural networks,7,3,0.0,0.0
openbsd-tm_zone,Neural networks,6,3,0.0,0.0
openbsd-vstatus,Neural networks,5,2,0.4,1.0
openbsd-onocr,Neural networks,4,2,0.5,1.0
openbsd-emsgsize,Neural networks,7,2,0.2857142857142857,1.0
openbsd-kshvi,Neural networks,3,3,0.6666666666666666,0.6666666666666666
openbsd-tiocgsize,Neural networks,2,2,1.0,1.0
openbsd-stdc,Neural networks,10,5,0.3,0.6
openbsd-__openbsd__,Neural networks,2,5,1.0,0.4
openbsd-__strict_alignment,Neural networks,10,9,0.0,0.0
openbsd-__apple__,Neural networks,18,3,0.1111111111111111,0.6666666666666666
openbsd-pic,Neural networks,60,7,0.06666666666666667,0.5714285714285714
openbsd-clock_monotonic,Neural networks,6,4,0.0,0.0
openbsd-verase,Neural networks,7,2,0.2857142857142857,1.0
openbsd-vmin,Neural networks,12,2,0.16666666666666666,1.0
openbsd-xml_dtd,Neural networks,23,6,0.043478260869565216,0.16666666666666666
openbsd-vwerase,Neural networks,5,2,0.4,1.0
openbsd-msdos,Neural networks,8,2,0.25,1.0
openbsd-lrintname,Neural networks,4,2,0.5,1.0
openbsd-_pax_,Neural networks,19,2,0.10526315789473684,1.0
openbsd-vpgoff,Neural networks,2,2,1.0,1.0
openbsd-nocpio,Neural networks,4,4,1.0,1.0
openbsd-vreprint,Neural networks,4,2,0.5,1.0
openbsd-win32,Neural networks,24,2,0.08333333333333333,1.0
openbsd-veol2,Neural networks,3,2,0.6666666666666666,1.0
openbsd-__cplusplus,Neural networks,16,123,0.9375,0.12195121951219512
openbsd-lroundname,Neural networks,4,2,0.5,1.0
openbsd-__arm__,Neural networks,2,2,0.0,0.0
openbsd-o_nofollow,Neural networks,17,5,0.29411764705882354,1.0
openbsd-onlcr,Neural networks,7,4,0.5714285714285714,1.0
openbsd-ibm,Neural networks,32,8,0.09375,0.375
openbsd-vsusp,Neural networks,3,2,0.6666666666666666,1.0
openbsd-round_biased_without_round_up,Neural networks,2,2,0.0,0.0
openbsd-s_ififo,Neural networks,8,2,0.25,1.0
openbsd-md32_xarray,Neural networks,14,4,0.2857142857142857,1.0
openbsd-__vms,Neural networks,27,2,0.0,0.0
openbsd-small_medium,Neural networks,14,2,0.0,0.0
openbsd-__turboc__,Neural networks,2,2,1.0,1.0
openbsd-backwards,Neural networks,39,3,0.02564102564102564,0.3333333333333333
openbsd-ndebug,Neural networks,23,22,0.6956521739130435,0.7272727272727273
openbsd-veof,Neural networks,5,2,0.4,1.0
openbsd-ullong,Neural networks,11,3,0.2727272727272727,1.0
openbsd-notyet,Neural networks,2,8,0.5,0.125
openbsd-onlret,Neural networks,5,3,0.6,1.0
openbsd-vswtch,Neural networks,2,2,1.0,1.0
openbsd-openssl_no_srtp,Neural networks,1,5,1.0,0.2
openbsd-inflate_strict,Neural networks,13,2,0.15384615384615385,1.0
openbsd-slow,Neural networks,62,2,0.0,0.0
openbsd-sudden_underflow,Neural networks,63,6,0.0,0.0
openbsd-iexten,Extended boolean,8,3,0.375,1.0
openbsd-xml_unicode,Extended boolean,14,3,0.0,0.0
openbsd-vtime,Extended boolean,15,2,0.13333333333333333,1.0
openbsd-vintr,Extended boolean,6,2,0.3333333333333333,1.0
openbsd-__gnuc__,Extended boolean,17,6,0.17647058823529413,0.5
openbsd-diagnostic,Extended boolean,9,5,0.0,0.0
openbsd-floatx80,Extended boolean,3,3,1.0,1.0
openbsd-veol,Extended boolean,4,2,0.5,1.0
openbsd-check_invariants,Extended boolean,2,2,0.0,0.0
openbsd-openssl_no_whirlpool,Extended boolean,4,4,0.5,0.5
openbsd-vstop,Extended boolean,4,2,0.5,1.0
openbsd-vkill2,Extended boolean,2,2,1.0,1.0
openbsd-sdebug,Extended boolean,1,2,1.0,0.5
openbsd-verase2,Extended boolean,2,2,1.0,1.0
openbsd-byfour,Extended boolean,1,2,1.0,0.5
openbsd-vdiscard,Extended boolean,4,2,0.5,1.0
openbsd-vdswtch,Extended boolean,2,2,1.0,1.0
openbsd-s_ififo,Extended boolean,8,2,0.25,1.0
openbsd-__sun__,Extended boolean,4,2,0.25,0.5
openbsd-__djgpp__,Extended boolean,1,2,0.0,0.0
openbsd-espipe,Extended boolean,9,2,0.2222222222222222,1.0
openbsd-vpage,Extended boolean,2,2,1.0,1.0
openbsd-__clang__,Extended boolean,13,4,0.3076923076923077,1.0
openbsd-termios,Extended boolean,46,7,0.021739130434782608,0.14285714285714285
openbsd-tostop,Extended boolean,6,2,0.3333333333333333,1.0
openbsd-float128,Extended boolean,3,3,1.0,1.0
openbsd-inet6,Extended boolean,27,5,0.1111111111111111,0.6
openbsd-openssl_no_dgram,Extended boolean,1,2,1.0,0.5
openbsd-_rthread_h_,Extended boolean,35,2,0.05714285714285714,1.0
openbsd-imprecise_inexact,Extended boolean,1,2,0.0,0.0
openbsd-parenb,Extended boolean,7,2,0.2857142857142857,1.0
openbsd-pcap_fddipad,Extended boolean,14,2,0.14285714285714285,1.0
openbsd-redebug,Extended boolean,1,4,1.0,0.25
openbsd-openssl_small_footprint,Extended boolean,1,7,0.0,0.0
openbsd-have_vsnprintf,Extended boolean,21,2,0.047619047619047616,0.5
openbsd-vlnext,Extended boolean,5,2,0.4,1.0
openbsd-ocrnl,Extended boolean,4,2,0.5,1.0
openbsd-__emx__,Extended boolean,4,7,0.75,0.42857142857142855
openbsd-buildfixed,Extended boolean,3,3,0.6666666666666666,0.6666666666666666
openbsd-terminfo,Extended boolean,34,2,0.058823529411764705,1.0
openbsd-tiocgsize,Extended boolean,2,2,1.0,1.0
openbsd-oxtabs,Extended boolean,4,2,0.5,1.0
openbsd-vax,Extended boolean,34,4,0.08823529411764706,0.75
openbsd-__lp64__,Extended boolean,7,7,0.2857142857142857,0.2857142857142857
openbsd-sys16bit,Extended boolean,2,2,1.0,1.0
openbsd-__arm__,Extended boolean,2,2,0.0,0.0
openbsd-narrowchar,Extended boolean,2,2,0.0,0.0
openbsd-lroundname,Extended boolean,4,2,0.5,1.0
openbsd-multiple_threads,Extended boolean,2,5,1.0,0.4
openbsd-openssl_no_camellia,Extended boolean,5,6,0.6,0.5
openbsd-arm_has_bx,Extended boolean,11,2,0.0,0.0
openbsd-m_i86,Extended boolean,4,2,0.5,1.0
openbsd-__cygwin__,Extended boolean,2,2,1.0,1.0
openbsd-round_biased,Extended boolean,3,3,0.0,0.0
openbsd-xtabs,Extended boolean,7,2,0.2857142857142857,1.0
openbsd-des_unroll,Extended boolean,9,15,0.0,0.0
openbsd-__strict_alignment,Extended boolean,4,9,0.5,0.2222222222222222
openbsd-flusho,Extended boolean,4,2,0.5,1.0
openbsd-vdsusp,Extended boolean,3,2,0.6666666666666666,1.0
openbsd-gcc_unused,Extended boolean,18,2,0.0,0.0
openbsd-ewouldblock,Extended boolean,11,2,0.18181818181818182,1.0
openbsd-rcrt0,Extended boolean,12,2,0.16666666666666666,1.0
openbsd-have_issetugid,Extended boolean,19,2,0.05263157894736842,0.5
openbsd-_libcpp_msvcrt,Extended boolean,3,2,0.0,0.0
openbsd-statistics,Extended boolean,10,6,0.2,0.3333333333333333
openbsd-gcc_noreturn,Extended boolean,10,2,0.0,0.0
openbsd-keystream_only,Extended boolean,3,2,0.3333333333333333,0.5
openbsd-flt_eval_method,Extended boolean,1,2,1.0,0.5
openbsd-openssl_no_ripemd,Extended boolean,4,4,0.25,0.25
openbsd-maxseg_64k,Extended boolean,12,4,0.3333333333333333,1.0
openbsd-_msc_ver,Extended boolean,4,3,0.25,0.3333333333333333
openbsd-__beos__,Extended boolean,4,2,0.5,1.0
openbsd-_win32,Extended boolean,24,7,0.16666666666666666,0.5714285714285714
openbsd-echoctl,Extended boolean,5,2,0.4,1.0
openbsd-vstart,Extended boolean,5,2,0.4,1.0
openbsd-ncurses_mouse_version,Extended boolean,10,2,0.1,0.5
openbsd-verase,Extended boolean,7,2,0.2857142857142857,1.0
openbsd-fastest,Extended boolean,3,2,0.3333333333333333,0.5
openbsd-have_sigaction,Extended boolean,23,2,0.043478260869565216,0.5
openbsd-xml_unicode_wchar_t,Extended boolean,9,7,0.0,0.0
openbsd-vquit,Extended boolean,4,2,0.5,1.0
openbsd-libressl_internal,Extended boolean,3,14,0.6666666666666666,0.14285714285714285
openbsd-bits64,Extended boolean,5,2,0.4,1.0
openbsd-ieee_mc68k,Extended boolean,4,3,0.0,0.0
openbsd-pkzip_bug_workaround,Extended boolean,14,3,0.0,0.0
openbsd-xml_ns,Extended boolean,1,3,0.0,0.0
openbsd-honor_flt_rounds,Extended boolean,2,4,0.0,0.0
openbsd-rlimit_vmem,Extended boolean,11,2,0.18181818181818182,1.0
openbsd-usg_compat,Extended boolean,3,2,0.6666666666666666,1.0
openbsd-openssl_no_chacha,Extended boolean,7,3,0.14285714285714285,0.3333333333333333
openbsd-ncurses_wgetch_events,Extended boolean,3,5,0.6666666666666666,0.4
openbsd-small_medium,Extended boolean,16,2,0.0625,0.5
openbsd-emacs,Extended boolean,23,6,0.21739130434782608,0.8333333333333334
openbsd-rmd160_asm,Extended boolean,7,2,0.14285714285714285,0.5
openbsd-bn_recursion,Extended boolean,19,2,0.0,0.0
openbsd-o_cloexec,Extended boolean,42,5,0.11904761904761904,1.0
openbsd-full_unroll,Extended boolean,30,2,0.03333333333333333,0.5
openbsd-futex,Extended boolean,4,2,0.25,0.5
openbsd-have_sigvec,Extended boolean,2,2,0.0,0.0
openbsd-crt_has_128bit,Extended boolean,34,36,1.0,0.9444444444444444
openbsd-_xopen_source_extended,Extended boolean,5,2,0.2,0.5
openbsd-hash_statistics,Extended boolean,5,4,0.0,0.0
openbsd-tiocgwinsz,Extended boolean,8,2,0.25,1.0
openbsd-xml_min_size,Extended boolean,1,3,1.0,0.3333333333333333
openbsd-__weak_alias,Extended boolean,22,4,0.18181818181818182,1.0
openbsd-veof,Extended boolean,5,2,0.4,1.0
openbsd-_lp64,Extended boolean,7,3,0.0,0.0
openbsd-tm_zone,Extended boolean,8,3,0.0,0.0
openbsd-vstatus,Extended boolean,5,2,0.4,1.0
openbsd-onocr,Extended boolean,4,2,0.5,1.0
openbsd-emsgsize,Extended boolean,7,2,0.2857142857142857,1.0
openbsd-kshvi,Extended boolean,3,3,0.6666666666666666,0.6666666666666666
openbsd-vkill,Extended boolean,7,2,0.2857142857142857,1.0
openbsd-infnan_check,Extended boolean,2,3,0.5,0.3333333333333333
openbsd-tab3,Extended boolean,3,2,0.6666666666666666,1.0
openbsd-kr_headers,Extended boolean,3,19,0.6666666666666666,0.10526315789473684
openbsd-clock_virtual,Extended boolean,2,4,0.0,0.0
openbsd-openssl_no_hw_padlock,Extended boolean,1,2,1.0,0.5
openbsd-__apple__,Extended boolean,19,3,0.10526315789473684,0.6666666666666666
openbsd-notyet,Extended boolean,2,8,0.5,0.125
openbsd-clock_monotonic,Extended boolean,7,4,0.0,0.0
openbsd-ieee_8087,Extended boolean,14,3,0.0,0.0
openbsd-vmin,Extended boolean,12,2,0.16666666666666666,1.0
openbsd-xml_dtd,Extended boolean,3,6,0.3333333333333333,0.16666666666666666
openbsd-vwerase,Extended boolean,5,2,0.4,1.0
openbsd-msdos,Extended boolean,8,2,0.25,1.0
openbsd-zlib_winapi,Extended boolean,24,2,0.08333333333333333,1.0
openbsd-lrintname,Extended boolean,4,2,0.5,1.0
openbsd-floating_point,Extended boolean,1,4,0.0,0.0
openbsd-_pax_,Extended boolean,20,2,0.1,1.0
openbsd-vpgoff,Extended boolean,2,2,1.0,1.0
openbsd-nocpio,Extended boolean,4,4,1.0,1.0
openbsd-vreprint,Extended boolean,4,2,0.5,1.0
openbsd-win32,Extended boolean,24,2,0.08333333333333333,1.0
openbsd-veol2,Extended boolean,3,2,0.6666666666666666,1.0
openbsd-__cplusplus,Extended boolean,16,123,0.9375,0.12195121951219512
openbsd-zlib,Extended boolean,24,2,0.08333333333333333,1.0
openbsd-inaccurate_divide,Extended boolean,3,2,0.0,0.0
openbsd-o_nofollow,Extended boolean,17,5,0.29411764705882354,1.0
openbsd-onlcr,Extended boolean,7,4,0.5714285714285714,1.0
openbsd-ibm,Extended boolean,32,8,0.09375,0.375
openbsd-no_gzip,Extended boolean,1,3,1.0,0.3333333333333333
openbsd-vsusp,Extended boolean,3,2,0.6666666666666666,1.0
openbsd-round_biased_without_round_up,Extended boolean,2,2,0.0,0.0
openbsd-stdc,Extended boolean,10,5,0.3,0.6
openbsd-md32_xarray,Extended boolean,14,4,0.2857142857142857,1.0
openbsd-__vms,Extended boolean,27,2,0.0,0.0
openbsd-extproc,Extended boolean,5,2,0.4,1.0
openbsd-__turboc__,Extended boolean,2,2,1.0,1.0
openbsd-backwards,Extended boolean,39,3,0.02564102564102564,0.3333333333333333
openbsd-ndebug,Extended boolean,23,22,0.6956521739130435,0.7272727272727273
openbsd-trust_flt_rounds,Extended boolean,1,3,0.0,0.0
openbsd-ullong,Extended boolean,11,3,0.2727272727272727,1.0
openbsd-openssl_no_md4,Extended boolean,2,4,0.5,0.25
openbsd-onlret,Extended boolean,5,3,0.6,1.0
openbsd-vswtch,Extended boolean,2,2,1.0,1.0
openbsd-openssl_no_srtp,Extended boolean,3,5,1.0,0.6
openbsd-inflate_strict,Extended boolean,18,2,0.1111111111111111,1.0
openbsd-altzone,Extended boolean,2,2,1.0,1.0
openbsd-sudden_underflow,Extended boolean,4,6,0.25,0.16666666666666666
